Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Bermuda,BMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,74.029512195122,..,..,..,..,..,..,..,..,77.8853658536585,77.8853658536585,78.0878048780488,78.3341463414634,78.4853658536585,78.6853658536586,78.8878048780488,78.9341463414634,79.2365853658537,79.3884390243903,79.2885365853658,81.1526829268293,81.6778048780488,80.5724390243902,80.7973170731707,81.0121951219512,81.2270731707317,81.4419512195122,81.6517073170732,81.8665853658537,..
Bermuda,BMU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,786.148248223626,777.32416365316,813.258372311706,832.42607767835,874.768784731325,931.878603554114,971.308779497466,1004.50499185339,1040.03687339303,1096.82145772856,1108.43982502698,1175.85682928633,1278.87782564352,1352.97895793629,1409.64799930697,1489.21177727918,1572.46210746629,1840.27160175559,1909.24590609124,2017.90347848821,2235.32267681131,2386.62111130181,2479.15172302171,2500.8645117328,2612.88626816591,2752.63017233678,2940.69996950715,3040.93700292467,3097.14835098189,3238.06046427497,2879.6386187822
Bhutan,BTN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,417288276.305349,415586258.883034,434706931.459914,443341804.710712,465293890.442515,498209325.939533,525935536.143273,554198462.570411,586973930.531814,633837764.920928,655103454.748497,709797744.000886,787820712.542049,849454308.950717,900495828.789288,966117205.239206,1033742879.29677,1223546900.67404,1282270552.23584,1368802448.65943,1532318165.5995,1654637256.60221,1739328224.14102,1776201506.49054,1878803709.7835,2003598212.99135,2166431311.73573,2267210114.71153,2336476327.38733,2470944511.92544,2221963713.91577
Bhutan,BTN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,4.44684267,5.0041995,4.59563637,4.1293807,4.59777308,4.13416386,4.35658741,4.09022331,3.38117099,3.5476253,3.55879474,3.34921789,3.61913657,3.70787191,3.55791116,3.75701189,3.57613945,3.3407371,3.2427721,3.60761595,..
Bhutan,BTN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,53.183,53.92,54.652,55.379,56.107,56.848,57.621,58.436,59.294,60.19,61.116,62.056,62.99,63.895,64.758,65.56,66.293,66.957,67.558,68.101,68.593,69.043,69.466,69.873,70.272,70.668,71.06,71.444,71.816,72.176,..
Bhutan,BTN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,52.574,53.347,54.115,54.88,55.643,56.414,57.205,58.022,58.869,59.742,60.635,61.542,62.448,63.335,64.192,65.002,65.754,66.445,67.075,67.645,68.157,68.619,69.042,69.436,69.809,70.164,70.503,70.822,71.123,71.405,..
Bhutan,BTN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.878,53.633,54.384,55.131,55.878,56.636,57.418,58.236,59.089,59.974,60.884,61.808,62.728,63.624,64.483,65.289,66.031,66.709,67.325,67.882,68.384,68.84,69.263,69.662,70.046,70.419,70.781,71.129,71.46,71.777,..
Bhutan,BTN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,89.3,85.7,82.2,78.9,75.6,72.4,69.2,66.2,63.2,60.3,57.5,54.8,52.2,49.7,47.2,44.7,42.3,40.1,38,36,34.1,32.4,31,29.6,28.5,27.4,26.5,25.6,24.7,23.9,23.2
Bhutan,BTN,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,..,..,..,..,..,..,..,..,..,..,79.66617584,70.69815063,72.40852356,69.16651917,66.05213928,63.90855408,55.88532639,64.55660248,69.12611389,73.8507843,72.05212402,73.41854858,69.57640839,68.88393402,69.01010132,74.25157928,73.95301819,74.51843262,79.54949951,73.56784058,..
Bhutan,BTN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..,..,..,..,..,3.54262924,3.53787732,3.32763267,2.85614896,3.0369277,2.64208436,2.4346931,2.64050913,2.33727217,2.6199491,2.56418729,2.4589467,2.51806545,2.55412817,2.45531821,2.7896409,2.6446631,2.48946476,2.57960916,2.6540451,..
Bhutan,BTN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,..,..,..,..,24.61167769,25.41285273,26.1667079,26.1007322,30.98314953,30.51069135,30.91381408,42.64613307,40.68577718,45.14197835,53.3841979,58.41002981,59.81879534,60.78598144,61.34941519,73.18416614,73.14326558,78.13637742,81.7279877,85.32454068,..
Bhutan,BTN,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,73,..,..,..,61.6,..,..,..,..,44.3,..,..,..,..,38.9,..,..,..
Bhutan,BTN,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,45.3,..,..,..,30.6,..,..,..,..,14.7,..,..,..,..,12.2,..,..,..
Bhutan,BTN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,17.8,..,..,..,8.2,..,..,..,..,2.2,..,..,..,..,1.5,..,..,..
Bhutan,BTN,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.4,..,..,..,..,5.8,..,..,..
Bhutan,BTN,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.9,..,..,..,..,..,..,7.2,..,..,..
Bhutan,BTN,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.2,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,..,..,..,..,..,..,..,..,..,..,0.419912338256836,..,..,2.57366371154785,..,..,..,1.21621692180634,..,..,..,..,1.49734604358673,..,..,..,..,1.76505041122437,..,..,..
Bhutan,BTN,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,40.9,..,..,..,38.1,..,..,..,..,38.8,..,..,..,..,37.4,..,..,..
Bhutan,BTN,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.10345423165855,..,..,..,..,27.636493382853,..,..,..,..,..,..,..,..
Bhutan,BTN,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.10345423165855,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.43014904016577,..,..,..,..,0.712240916240276,..,..,..,..,0.89294146445799,..,..,..
Bhutan,BTN,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.01001596031704,..,..,..,..,2.25194620748294,..,..,..,..,..,..,..,..
Bolivia,BOL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1744.31198977231,1797.78025361123,1789.23998492474,1826.86554756771,1872.70992312317,1920.31793224083,1963.64076114408,2019.85160656277,2079.69667877633,2048.02651114842,2059.18527622201,2054.33094721562,2066.24164005911,2083.42192853374,2131.30710809324,2186.1866764011,2251.27499375349,2313.89121666841,2414.97342195677,2454.80030296852,2514.43482349538,2602.71848993395,2692.60749588045,2830.67345266829,2939.47745959224,3035.97165489786,3118.91368242419,3203.00443682573,3291.15635462541,3317.37094465712,2983.02704864288
Bolivia,BOL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,11974420975.5565,12605057145.864,12812599025.1273,13359606507.5894,13983135472.2967,14637304665.729,15275687736.6638,16032477194.0665,16838806960.5457,16910690072.3023,17334777635.2614,17626660783.8611,18064782868.0249,18554580679.5744,19328917940.8103,20183533438.7246,21151739388.7862,22117185733.2695,23477060277.6956,24265185486.7802,25266542224.0712,26581436404.4894,27943010880.0261,29842021040.5739,31471565392.2411,33000198248.3362,34407300577.8681,35850757819.7381,37364958855.9519,38193230057.6737,34820961246.5927
Bolivia,BOL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,4.39554119,4.82522202,4.89645052,5.19709635,4.86315727,5.07408142,4.6608758,4.6968894,4.60677242,5.17444515,5.20230532,5.17306805,5.2539444,5.57465124,5.89613628,6.55064964,6.83333063,6.4901948,6.64209032,6.9233799,..
Bolivia,BOL,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,57.637,58.293,58.958,59.631,60.311,60.995,61.682,62.369,63.053,63.731,64.399,65.054,65.695,66.321,66.934,67.538,68.137,68.736,69.334,69.93,70.518,71.091,71.643,72.166,72.655,73.105,73.512,73.878,74.209,74.508,..
Bolivia,BOL,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,54.609,55.2,55.798,56.402,57.009,57.619,58.227,58.831,59.429,60.016,60.588,61.142,61.678,62.197,62.7,63.192,63.68,64.168,64.656,65.142,65.619,66.078,66.509,66.907,67.271,67.6,67.898,68.173,68.434,68.684,..
Bolivia,BOL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.099,56.721,57.351,57.989,58.631,59.276,59.922,60.566,61.204,61.835,62.452,63.054,63.64,64.21,64.766,65.312,65.853,66.395,66.937,67.476,68.007,68.521,69.01,69.468,69.891,70.277,70.626,70.945,71.239,71.513,..
Bolivia,BOL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,84,81.2,78.4,75.6,72.9,70.1,67.3,64.4,61.6,58.7,55.9,53.1,50.4,47.8,45.4,43.1,40.8,38.7,36.7,34.8,33,31.2,29.6,28,26.6,25.4,24.3,23.2,22.3,21.5,20.7
Bolivia,BOL,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,..,..,..,..,..,..,..,..,..,..,55.32917404,54.17406464,53.14351273,53.00777054,52.13727188,54.26985168,56.02086639,59.09320831,58.65034485,61.03662872,58.76804733,58.39107513,57.03056335,58.5225296,62.62419128,65.74084473,64.82120514,68.52770233,72.80451965,71.23578644,..
Bolivia,BOL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..,..,..,..,..,2.43201637,2.61401916,2.60214591,2.75486469,2.53551769,2.75369644,2.61106277,2.77554274,2.70188808,3.15830708,3.05729294,3.02061009,2.9963541,3.26242661,3.69240761,4.30645227,4.4294467,4.44758177,4.835742,4.93192387,..
Bolivia,BOL,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,..,..,..,..,24.26097708,24.80346105,23.52915929,25.00134714,24.5279107,28.48199059,31.82558293,38.09759416,46.34298308,55.40348919,59.78466254,70.87426629,78.20132181,94.87787773,113.79569444,130.74249007,136.27885551,149.04412632,171.60088554,175.18552244,..
Bolivia,BOL,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,64.9,..,..,..,..,52.4,..,54.7,62,57.3,59.2,..,52.8,51.9,47.9,46.3,39,34.6,..,27.9,28,25.8,24.8,25.4,25.9,25.7,23.4,19.9,..
Bolivia,BOL,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,37.1,..,..,..,..,31.9,..,38.1,41.3,36.1,38.2,..,28.9,32,28.5,26.3,20,18.3,..,14,14.6,12.2,12.1,11.6,13.1,12.4,11,7.8,..
Bolivia,BOL,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,15,..,..,..,..,19.3,..,25.2,28.6,22.8,24.6,..,13.6,19.2,16.1,12.4,11,10.3,..,7.2,8.2,6.9,5.7,6.3,7.5,6.5,4.9,3.2,..
Bolivia,BOL,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,..,..,40,..,..,..,43,..,54,..,..,51.5,52,..,..,..,50.9,66.3,..,61.6,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,..,..,..,..,..,..,..,..,..,3.6578483581543,3.83918690681458,2.4819643497467,3.19548630714417,..,..,..,..,..,..,..,..,..,..,2.14388275146484,1.16739225387573,1.09163355827332,..,..,1.06484615802765,0.805391073226929,..
Bolivia,BOL,Gini index (World Bank estimate),SI.POV.GINI,..,..,49.1,..,..,..,..,58.2,..,58.1,61.6,57.4,59.3,..,55,58.5,56.7,54.5,50.8,49.2,..,46.1,46.6,47.6,47.8,46.7,45.3,44.6,42.6,41.6,..
Bolivia,BOL,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,67,..,..,..,..,74.1,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.6347126295835,26.6747636994276,17.3850775765644,17.2322788811945,..,13.8241246496595,13.4974063485683,..,12.8111901411935,12.5875340567792,21.447949719896,22.43429812726,38.2241907883873,39.013308335287,..
Bolivia,BOL,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.73246172483613,7.5084177923062,10.8681504472423,10.5954278364697,..,7.99992429912666,7.75809320508011,..,7.62378462393228,7.24707477519298,6.93266824701015,8.99511437613929,..,..,..
Bolivia,BOL,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.09237474415615,8.08623571169757,8.21736132785646,8.39291048227242,..,8.36406027895824,8.54984296223906,..,7.77063502396189,7.684082264,7.959401739,7.319455939,7.485718114,8.536836972,..
Bolivia,BOL,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.6657511523303,54.5885140249058,71.4228854323372,77.9402584788398,..,74.7325146977656,75.1825403357811,..,76.8804538098556,75.43406928,76.86234348,76.15281866,76.5189931,76.71628684,..
Bosnia and Herzegovina,BIH,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,619.142339857316,768.917490901746,1477.87337034449,2001.17815383051,2314.43482543202,2530.51169811391,2847.59239030369,2913.22950439487,3056.53670841862,3172.38286708931,3371.23891243361,3501.56349239058,3691.05004041004,3909.97150519426,4132.19115331398,4027.69128180577,4095.96073092838,4185.30403335996,4215.61973771974,4390.64870618089,4518.46578593261,4729.68995905382,4940.75976924098,5150.27316852611,5387.26943617524,5578.26631405929,5433.15135828129
Bosnia and Herzegovina,BIH,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,2437270537.6915,2944222749.61984,5563334594.91882,7476541665.18156,8642881917.13416,9472598556.66979,10681820232.2898,10940674188.968,11490710479.7252,11935072202.5232,12689997286.7491,13184549067.93,13898361025.2609,14712405590.0014,15513324091.4317,15047233105.8059,15177492377.319,15323122123.7286,15197191117.127,15554303325.219,15733776823.9907,16219819017.3607,16730711998.4693,17261315633.603,17906901109.7165,18413845946.1771,17825164473.5196
Bosnia and Herzegovina,BIH,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,7.65342188,7.27702522,7.12647152,8.03272915,9.06270218,9.05223751,9.17218685,9.5306015,9.68943882,9.02212143,9.01888275,9.17856026,9.49001503,9.44886494,9.49011135,9.35174561,9.24976635,8.93797779,8.89146042,9.04909897,..
